,bite_convert_date ,SpeciesIDDesc,BreedIDDesc,GenderIDDesc,color,victim_zip
4863,2013-11-10,DOG,,FEMALE,GOLDEN BRN,
4864,2013-11-11,DOG,SCOTTISH TER.,MALE,BLACK,
4865,2013-11-11,DOG,,,,
4866,2013-11-12,DOG,,,BLACK,
4867,2013-11-12,DOG,,FEMALE,BRINDLE,
4868,2013-11-13,DOG,SCHNAUZER,MALE,BLK SILVER,
4869,2013-11-13,DOG,AAUST. TERR.,MALE,TRI COLOR,
4870,2013-11-13,DOG,,,WHITE,
4871,2013-11-13,DOG,,MALE,BRINDLE,
4872,2013-11-10,DOG,,FEMALE,TAN WHITE,
4873,2013-11-13,DOG,,MALE,TRI COLOR,
4874,2013-11-13,DOG,,FEMALE,BRN WHT,40218
4875,2013-11-09,CAT,,MALE,BRN WHT,40299
4876,2013-11-12,DOG,,MALE,BRN BLCK,
4877,2013-11-11,DOG,PIT BULL,MALE,FAWN WHITE,40212
4878,2013-11-15,DOG,,FEMALE,BLONDE,
4879,2013-11-15,DOG,,FEMALE,BLACK,
4880,2013-11-17,DOG,,FEMALE,BLACK,
4881,2013-11-14,DOG,,MALE,BLACK,40272
4882,2013-11-14,CAT,,FEMALE,BLACK,
4883,2013-11-16,CAT,,,YELLOW WHT,
4884,2013-11-18,DOG,BLACK LAB,MALE,BLACK,40245
4885,2013-11-18,DOG,,FEMALE,TAN,
4886,2013-11-19,CAT,,FEMALE,BLK GRY,
4887,2013-11-19,DOG,BULL DOG,MALE,BLACK,40291
4888,2013-11-20,DOG,GERM SHEPHERD,,,
4889,2013-11-19,DOG,SHAR-PEI,FEMALE,TAN,
4890,2013-11-09,DOG,,,TAN,
4891,2013-11-18,DOG,PIT BULL,FEMALE,BROWN,40245
4892,2013-11-05,DOG,,,,
4893,2013-11-19,DOG,,MALE,TAN BLK BR,
4894,2013-11-22,DOG,BLACK LAB,FEMALE,BLACK,
4895,2013-11-24,DOG,BEAGLE,MALE,TRI,
4896,2013-11-22,DOG,,,BRN WHITE,
4897,2013-11-21,DOG,AAUST. TERR.,MALE,BLK GRAY,
4898,2013-11-25,DOG,COCKER SPAINEL,MALE,BRN WHT,
4899,2013-11-24,DOG,,,,40241
4900,2013-11-26,DOG,PIT BULL,,BROWN,40245
4901,2013-11-19,DOG,,MALE,BLK WHT,40218
4902,2013-11-20,DOG,GERM SHEPHERD,MALE,BLK BRN,
4903,2013-11-26,DOG,,,WHITE,
4904,2013-12-01,DOG,LAKELAND TER.,MALE,BLONDE,
4905,2013-11-26,DOG,,,,40220
4906,2013-11-28,DOG,BEAGLE,FEMALE,BLK WHT,
4907,2013-11-28,DOG,,,BLK WHITE,
4908,2013-11-28,DOG,,FEMALE,BRN BLCK,40065
4909,2013-11-28,DOG,,FEMALE,BLK WHT,
4910,2013-11-26,,,,,40299
4911,2013-11-30,DOG,,MALE,BLACK,
4912,2013-11-30,DOG,,MALE,BROWN,40222
4913,2013-12-01,DOG,BOXER,MALE,BRINDLE,
4914,2013-11-26,DOG,BULL DOG,FEMALE,BRN WHIT,40220
4915,2013-11-25,DOG,,FEMALE,BLK WHT,40241
4916,2013-11-26,CAT,,FEMALE,,
4917,2013-12-02,DOG,PIT BULL,MALE,BLK WHT,
4918,2013-12-01,CAT,,MALE,BLK WHT,40291
4919,2013-12-03,DOG,GERM SHEPHERD,FEMALE,BLONDE,
4920,2013-12-03,DOG,,,,
4921,2013-12-04,DOG,CHOW CHOW,MALE,RED,40214
4922,2013-11-25,DOG,CHOW CHOW,MALE,BLACK,
4923,2013-11-23,DOG,PIT BULL,,WHITE,
4924,2013-11-29,DOG,,MALE,TAN,40214
4925,2013-12-05,DOG,LABRADOR RETRIV,MALE,BLACK,40299
4926,2013-12-06,CAT,,FEMALE,GRAY,
4927,2013-12-07,DOG,WESTIE,MALE,WHITE,
4928,2013-12-08,DOG,PIT BULL,MALE,GRAY/BLUE,40215
4929,2013-11-28,DOG,,MALE,BLK WHT,40245
4930,2013-12-06,DOG,BOXER,FEMALE,BRINDLE,40291
4931,2013-12-08,DOG,PIT BULL,MALE,BLK BROWN,40203
4932,2013-12-09,DOG,,,,
4933,2013-12-06,DOG,BEAGLE,MALE,BLK WHT,
4934,2013-12-08,DOG,ENGLISH SETTER,MALE,WHT ORANGE,
4935,2013-12-06,DOG,,MALE,MULTI,40222
4936,2013-12-08,DOG,,MALE,BLACK,
4937,2013-12-08,DOG,POODLE,FEMALE,BLK WHT,
4938,2013-12-09,DOG,SHIH TZU,FEMALE,RED WHITE,
4939,2013-12-06,DOG,PIT BULL,FEMALE,BRN WHITE,
4940,2013-12-06,DOG,PIT BULL,FEMALE,BRN WHITE,
4941,2013-12-05,CAT,,MALE,ORANGE,
4942,2013-12-09,DOG,,,,
4943,2013-12-09,CAT,,MALE,GRAY,
4944,2013-12-10,DOG,,MALE,BROWN,40218
4945,2013-12-10,DOG,PIT BULL,,,
4946,2013-12-12,DOG,PIT BULL,MALE,GRAY WHITE,40299
4947,2013-12-11,DOG,CHICHAUHUA,MALE,TRI COLOR,40272
4948,2013-12-13,CAT,,,,
4949,2013-12-11,DOG,,MALE,BROWN TAN,40059
4950,2013-12-12,CAT,,FEMALE,BLK WHITE,
4951,2013-12-14,CAT,,MALE,WHT ORANGE,40206
4952,2013-12-11,DOG,PUG,FEMALE,,
4953,2013-12-14,DOG,,MALE,WHT BLK BR,40214
4954,2013-12-14,CAT,,FEMALE,YELLOW,40214
4955,2013-12-14,DOG,,FEMALE,WHITE,
4956,2013-12-16,DOG,HUSKY,MALE,TAN,
4957,2013-12-14,DOG,,MALE,BRINDLE,
4958,2013-12-11,DOG,PIT BULL,FEMALE,BLACK,40229
4959,2013-12-08,DOG,MALTASE,MALE,WHITE,40214
4961,2013-12-12,DOG,YORKSHIRE TERRIER,,BRN BLK,40219
4962,2013-12-17,CAT,,,,
4963,2013-12-17,DOG,GERM SHEPHERD,MALE,BRN BLK,40213
4964,2013-12-16,CAT,,MALE,ORANGE,
4965,2013-12-18,DOG,,FEMALE,YELLOW,
4966,2013-12-19,DOG,,MALE,BLK BRN WH,
4967,2013-12-19,DOG,,,,
4968,2013-12-21,DOG,,MALE,BRN WHITE,40222
4969,2013-12-21,DOG,,FEMALE,BLACK,
4970,2013-12-21,,,,,
4971,2013-12-21,DOG,,MALE,TRI,
4972,2013-12-22,DOG,BORDER COLLIE,,BLK WHITE,40217
4973,2013-12-21,DOG,PIT BULL,MALE,BLACK,
4974,2013-12-21,CAT,,MALE,BLACK,40059
4975,2013-12-20,CAT,,MALE,TABBY,
4976,2013-12-19,CAT,,MALE,BRN TABBY,
4977,2013-12-19,DOG,,MALE,BLK TAN,40216
4978,2013-12-14,DOG,BEAGLE,FEMALE,TRI,40214
4979,2013-12-23,DOG,POMERANIAN,MALE,TAN WHT,
4980,2013-12-22,DOG,,,,
4981,2013-12-25,DOG,LABRADOR RETRIV,MALE,BLACK,47905
4982,2013-12-21,DOG,COON HOUND,MALE,,40291
4983,2013-12-25,DOG,,FEMALE,BLACK,63119
4984,2013-12-25,DOG,,MALE,BLACK/BROW,
4985,2013-12-24,DOG,,MALE,TRI,40220
4986,2013-12-26,DOG,HUSKY,,,
4987,2013-12-23,DOG,,FEMALE,TAN,
4988,2013-12-26,CAT,,MALE,GRAY,
4989,2013-12-26,DOG,,MALE,BLOND,
4990,2013-12-26,DOG,BOXER,MALE,FAWN,
4991,2013-12-25,CAT,,,GREY WHITE,
4992,2013-12-29,DOG,ENGLISH BULLDOG,FEMALE,TAN & WHIT,
4993,2013-12-28,DOG,AAUST. TERR.,MALE,BLACK WHIT,
4994,2013-12-28,DOG,,MALE,BRN WHT,
4995,2013-12-29,CAT,,FEMALE,BLCK BRN,40291
4996,2013-12-28,CAT,,FEMALE,BLK WHT,
4997,2013-12-27,DOG,,FEMALE,WHITE,
4998,2013-12-25,DOG,DOBERMAN,MALE,BLK TAN,
4999,2013-12-26,DOG,LABRADOR RETRIV,MALE,BLACK,40243
5000,2013-12-17,DOG,,MALE,WHT TAN,
5001,2013-12-29,CAT,,FEMALE,BLK WHT,
5002,2013-12-30,DOG,,,,
5003,2013-12-25,DOG,POODLE,MALE,BLACK,
5004,2013-12-29,CAT,,,BLACK,
5005,2013-12-30,DOG,,MALE,TAN,
5006,2013-12-31,DOG,,FEMALE,GOLDEN,
5007,2014-01-01,CAT,,,,
5008,2014-01-01,DOG,,MALE,BLACK,40291
5009,2014-01-01,DOG,CHICHAUHUA,FEMALE,,40211
5010,2013-12-30,DOG,PIT BULL,MALE,BRINDLE WH,40203
5011,2014-01-02,DOG,PIT BULL,MALE,BLUE WHT,40272
5012,2014-01-03,DOG,PIT BULL,FEMALE,,
5014,2014-01-05,DOG,GERM SHEPHERD,MALE,,
5015,2014-01-05,CAT,,,,
5016,2014-01-06,DOG,,MALE,BLACK,
5017,2014-01-06,DOG,,MALE,GOLD BRN W,
5018,2014-01-06,CAT,,MALE,BLACK,40272
5019,2014-01-08,DOG,POMERANIAN,FEMALE,BROWN,
5020,2014-01-08,DOG,PIT BULL,,BRINDLE,
5021,2014-01-09,CAT,,,,
5022,2014-01-11,DOG,,MALE,WHITE,40229
5023,2014-01-09,CAT,,MALE,BLACK,
5024,2013-01-09,DOG,,,,40299
5025,2014-01-06,DOG,,MALE,BLACK,
5027,2014-01-02,DOG,AKITA,MALE,FAWN & WHT,40214
5028,2014-01-01,DOG,,MALE,BLACK,40291
5029,2013-01-10,CAT,,MALE,GRAY,40218
5030,2014-01-13,CAT,,MALE,YELLOW,
5031,2014-01-13,DOG,,FEMALE,RED,
5032,2014-01-07,DOG,,MALE,BLACK,
5033,2014-01-13,CAT,,MALE,GRY WHITE,
5034,2014-01-14,CAT,,MALE,ORG WHT,
5035,2014-01-14,DOG,,MALE,TRI,
5036,2014-01-06,CAT,,,GRAY,
5037,2014-01-10,DOG,CHICHAUHUA,MALE,BROWN,
5038,2014-01-14,DOG,,FEMALE,WHITE,
5039,2014-01-16,DOG,CHICHAUHUA,FEMALE,WHT TAN,40291
5040,2014-01-20,DOG,BORDER COLLIE,MALE,BLACK WHT,
5041,2014-01-17,DOG,,MALE,BROWN,40216
5042,2014-01-20,CAT,,,BLK,
5043,2014-01-19,DOG,PIT BULL,,,40214
5044,2014-01-18,DOG,,FEMALE,BRN WHITE,
5045,2014-01-18,DOG,,FEMALE,BROWN,40219
5046,2014-01-18,DOG,LABRADOR RETRIV,MALE,WHITE,40203
5047,2014-01-17,DOG,,MALE,,
5048,2014-01-21,CAT,,MALE,BRN BLACK,
5049,2014-01-15,DOG,,FEMALE,RED,40219
5050,2014-01-18,DOG,BULLMASTIFF,MALE,BROWN,
5051,2014-01-21,DOG,BOXER,FEMALE,BRENDAL,40291
5052,2014-01-20,CAT,,FEMALE,BRN WHITE,
5053,2014-01-21,DOG,,FEMALE,,
5054,2014-01-17,DOG,PIT BULL,FEMALE,BRINDLE WH,40272
5056,2013-01-22,DOG,,,,
5057,2014-01-22,DOG,,MALE,WHT BRN,40214
5058,2014-01-23,DOG,,FEMALE,BRINDLE,
5059,2014-01-24,DOG,BORDER COLLIE M,FEMALE,BLK WHT,
5060,2014-01-24,DOG,ROTTWEILER,MALE,BLK BRN,
5061,2014-01-25,DOG,DACHSHUND,MALE,RED,
5062,2014-01-26,DOG,,FEMALE,BLONDE,79904
5063,2014-01-24,DOG,,MALE,BLK BRN,
5064,2014-01-25,DOG,PIT BULL,,,
5065,2014-01-25,DOG,,,,40505
5066,2014-01-25,DOG,,MALE,,
5067,2014-01-24,DOG,GERM SHEPHERD,,,47130
5068,2014-01-27,DOG,GERM SHEPHERD,,BLACK,
5069,2014-01-27,DOG,POODLE,FEMALE,WHITE,
5070,2014-01-25,DOG,POODLE,MALE,TAN,40258
5071,2014-01-29,DOG,,MALE,BLACK,
5072,2014-01-28,DOG,,FEMALE,WHITE,40258
5073,2014-01-24,DOG,,MALE,RED WHITE,
5075,2014-01-22,DOG,,FEMALE,BLK BRN,40023
5076,2014-01-29,DOG,,FEMALE,GOLD,
5077,2014-01-28,CAT,,MALE,YELLOW,
5078,2014-01-30,DOG,BLOOD HOUND,,,40229
5079,2014-02-01,DOG,,FEMALE,,
5080,2014-01-25,DOG,,FEMALE,BRN WHT,
5081,2014-01-18,DOG,,MALE,WHT GRY,
5082,2014-01-30,DOG,PIT BULL,MALE,BRN,40216
5083,2014-01-31,DOG,,,BLACK,
5084,2014-02-04,DOG,,MALE,BRINDLE,
5085,2014-02-01,CAT,,MALE,TABBY,
5086,2014-02-05,DOG,,MALE,BROWN,40291
5087,2014-02-04,DOG,,FEMALE,BROWN WHT,
5088,2014-02-04,CAT,,MALE,GRAY,
5089,2014-02-01,DOG,PUG,MALE,FAWN,40245
5090,2014-02-06,DOG,SHAR-PEI,MALE,,
5091,2014-02-07,DOG,,MALE,WHITE,40047
5092,2014-02-07,DOG,,FEMALE,,
5093,2014-02-08,DOG,,FEMALE,WHT BRN,
5094,2014-02-08,DOG,,FEMALE,BLACK,
5095,2014-02-10,DOG,BOSTON TERRIER,FEMALE,BLK WHT,
5096,2014-02-10,DOG,HUSKY,FEMALE,BLONDE TAN,40026
5097,2014-02-10,DOG,SHIH TZU,FEMALE,BLK WHT,40245
5098,2014-02-10,CAT,,FEMALE,BLK/GR/WHT,40215
5099,2014-02-11,DOG,,FEMALE,BLK/WHT,40213
5100,2014-02-07,DOG,PIT BULL,MALE,WHITE,40208
5101,2014-02-04,DOG,,FEMALE,BRN WHT,
5102,2014-02-08,DOG,PIT BULL,MALE,TAN,
5103,2014-02-07,CAT,,FEMALE,WHITE,40220
5104,2014-02-06,DOG,ROTTWEILER,MALE,BLK TAN,
5105,2014-02-11,DOG,PIT BULL,MALE,BROWN WHT,47150
5106,2014-02-12,DOG,GERM SHEPHERD,FEMALE,YELLOW BLK,40218
5107,2014-02-13,DOG,,FEMALE,WHITE,
5108,2014-02-13,DOG,PIT BULL,MALE,WHT BROWN,40299
5109,2014-02-13,DOG,BRITNEY SPANIEL,,ORANGE WHT,
5110,2014-02-14,DOG,,MALE,GREY,40214
5111,2014-02-15,DOG,YORKSHIRE TERRIER,MALE,BROWN,
5112,2014-02-14,DOG,,MALE,TAWNY,40204
5113,2014-02-17,DOG,,MALE,BROWN,40014
5114,2014-02-16,DOG,PIT BULL,,,40213
5115,2014-02-16,CAT,,,,
5116,2014-02-18,CAT,,,,
5117,2014-02-18,DOG,BOXER,FEMALE,BRINDLE WH,
5118,2014-02-18,CAT,,,WHITE,
5119,2014-02-19,DOG,,,BLACK,
5120,2014-02-17,CAT,,MALE,YELLOW,
5121,2014-02-20,CAT,,MALE,CREAM WHIT,
5122,2014-02-16,CAT,,,,
5123,2014-02-10,DOG,,,BROWN/BLAC,40213
5124,2014-02-16,DOG,PIT BULL,MALE,WHITE/GRAY,40213
5125,2014-02-21,DOG,,,TAN,40258
5126,2014-02-22,DOG,,MALE,BRN BLK,40229
5127,2014-02-18,DOG,,MALE,TAN/BLACK,
5128,2014-02-16,DOG,DACHSHUND,FEMALE,BRN BLCK,40023
5129,2014-02-21,DOG,BEAGLE,FEMALE,,40215
5130,2014-02-23,DOG,DOTSON,MALE,BLACK/BROW,40059
5131,2014-02-23,CAT,,MALE,BLACK,40023
5132,2014-02-21,DOG,,,,40291
5133,2014-02-22,DOG,,FEMALE,,40220
5134,2014-02-21,CAT,,,GRAY/WHITE,40214
5135,2014-02-18,DOG,,MALE,BROWN,40059
5136,2014-02-24,DOG,GREAT DANE,,,40222
5137,2014-02-24,DOG,,,,40207
5138,2014-02-25,DOG,CHOCOLATE LAB.,,BROWN,40245
5139,2014-02-22,DOG,POMERANIAN,MALE,BLACK,40215
5140,2014-02-25,DOG,GREAT DANE,MALE,BLCK WHT,40214
5141,2014-02-26,,,,,40229
5142,2014-02-27,DOG,CHOW CHOW,,,40208
5143,2014-03-01,DOG,,MALE,BRINDLE,
5144,2014-03-01,DOG,,MALE,BROWN,
5145,2014-02-28,DOG,,FEMALE,WHITE ORG,
5146,2014-02-21,DOG,BEAGLE,MALE,TRICOLOR,40258
5147,2014-02-27,DOG,GERM SHEPHERD,FEMALE,WHITE,
5148,2014-02-25,DOG,,,BROWN,
5149,2014-02-17,CAT,,FEMALE,BRN TABBY,
5150,2014-02-21,DOG,GREAT PYRENEESE,FEMALE,WHITE,
5151,2014-03-03,DOG,,MALE,BLACK,
5152,2014-03-03,DOG,,MALE,BRN WHT,
5153,2014-03-04,DOG,BOXER,MALE,BROWN,
5154,2014-03-05,DOG,,,,
5155,2014-02-19,DOG,POODLE,MALE,WHITE,
5156,2014-03-03,CAT,,FEMALE,ORANGE,40272
5157,2014-03-01,DOG,,,,
5158,2014-03-07,DOG,ROTTWEILER,,,
5159,2014-03-08,DOG,,MALE,CREAM,
5160,2014-03-06,DOG,,,GOLDEN BRO,40299
5161,2014-03-07,CAT,,MALE,WHITE GRAY,
5162,2014-03-07,DOG,,FEMALE,BROWN,40203
5163,2014-03-08,DOG,GERM SHEPHERD,,,
5164,2014-03-08,DOG,,MALE,WHITE BROW,40228
5165,2014-03-08,CAT,,MALE,YELLOW,
5166,2014-03-09,DOG,,MALE,TAN,40245
5167,2014-02-28,DOG,,,,
5168,2014-03-05,CAT,,,,
5169,2014-03-09,DOG,PIT BULL,MALE,,
5170,2014-03-05,,,,,40222
5171,2014-03-10,DOG,,MALE,BLACK,
5172,2014-03-10,DOG,HUSKY,FEMALE,WHITE GREY,40258
5173,2014-03-09,DOG,PIT BULL,FEMALE,WHITE,40211
5174,2014-02-07,DOG,SCHNAUZER,FEMALE,GRAY BLCK,
5175,2014-03-04,DOG,,MALE,BLK WHT,
5176,2014-03-07,DOG,CHICHAUHUA,FEMALE,BLK WHT,
5177,2014-03-11,DOG,,FEMALE,BRINDLE,
5178,2014-03-11,DOG,GERM SHEPHERD,MALE,TAN,
5179,2014-03-08,DOG,COON HOUND,MALE,RED,40212
5180,2014-03-08,DOG,DACHSHUND,,,40214
5181,2014-03-11,DOG,PIT BULL,MALE,,
5182,2014-03-11,DOG,,FEMALE,WHT BRN,
5183,2014-03-09,CAT,,FEMALE,BLK WHITE,
5184,2014-03-13,DOG,,,WHT BRN,
5185,2014-03-15,DOG,LABRADOR RETRIV,,BLACK,40229
5186,2014-03-16,CAT,,MALE,GRY BLK TA,
5187,2014-03-15,DOG,,,,40205
5188,2014-03-14,CAT,,MALE,GRY WHT,
5189,2014-03-09,DOG,,MALE,WHT BROWN,40229
5190,2014-03-11,DOG,POODLE,,BLACK,
5191,2014-03-05,DOG,,FEMALE,BLK BRN,
5192,2014-03-16,DOG,,MALE,BRN WHT,
5193,2014-03-13,DOG,,MALE,TAN BLK,40205
5194,2014-03-15,DOG,,FEMALE,BRN BLCK,40228
5195,2014-03-09,DOG,,MALE,RED,
5196,2014-03-17,DOG,,,,
5197,2014-03-13,CAT,,FEMALE,BLACK,
5198,2014-03-14,DOG,,FEMALE,BLK WHT,40216
5199,2014-03-14,DOG,PIT BULL,MALE,BLUE,
5200,2014-03-11,DOG,,MALE,WHT TAN,
5201,2014-03-20,DOG,PIT BULL,,,
5202,2014-03-19,DOG,,,,
5203,2014-03-18,CAT,,MALE,GRAY,
5204,2014-03-19,,,MALE,GOLD,
5205,2014-03-20,DOG,,MALE,BROWN TAN,
5206,2014-03-20,DOG,PIT BULL,MALE,MULTI,
5207,2014-03-23,DOG,BULLMASTIFF,MALE,BRINDLE,
5208,2014-03-20,CAT,,MALE,SEAL POINT,
5209,2014-03-20,DOG,,,,
5210,2014-03-21,CAT,,FEMALE,ORANGE,
5211,2013-03-20,DOG,,MALE,BLACK,40211
5212,2014-03-17,DOG,,MALE,BLK WHT,40205
5213,2014-03-18,DOG,,MALE,BRN BLCK,
5214,2014-03-21,CAT,,FEMALE,WHITE,
5215,2014-03-21,DOG,AKITA,MALE,BLK WHITE,40229
5216,2014-03-25,DOG,,MALE,BRINDLE,40213
5217,2014-03-22,CAT,,FEMALE,BLACK,
5218,2014-03-21,DOG,MASTIF,MALE,BRINDLE,
5219,2014-03-26,DOG,COON HOUND,FEMALE,BLCK TAN,
5220,2014-03-22,DOG,,FEMALE,BLK WHT,
5221,2014-03-27,DOG,COCKAPOO,MALE,BLACK,
5222,2014-03-27,,,,,
5223,2014-03-26,DOG,,FEMALE,TAN,
5224,2014-03-29,DOG,PIT BULL,FEMALE,BRN WHTE,
5225,2014-03-29,DOG,,MALE,TRI-COLOR,
5226,2014-03-30,DOG,SCHNAUZER,MALE,BLK WHTE,40014
5227,2014-03-30,DOG,ROTTWEILER,MALE,BLACK,40215
5228,2014-03-29,DOG,,FEMALE,WHT BLACK,70811
5229,2014-03-28,DOG,SAMOYED,MALE,WHITE,
5230,2014-03-29,DOG,,,BLK BRN,
5231,2014-03-29,CAT,,,,
5232,2014-03-30,DOG,PIT BULL,MALE,BRN,40212
5233,2014-03-30,DOG,PIT BULL,MALE,WHT BLCK,
5234,2014-03-26,DOG,,FEMALE,BLK WHT,40211
5235,2014-03-26,DOG,PIT BULL,FEMALE,WHT BLK,
5236,2014-03-27,DOG,YORKSHIRE TERRIER,MALE,GRAY TAN,
5237,2014-03-28,CAT,,MALE,GRY WHT,
5238,2014-03-28,DOG,PIT BULL,MALE,BRINDLE,
5239,2014-03-28,DOG,DACHSHUND,MALE,RED,40210
5240,2014-03-21,DOG,PIT BULL,FEMALE,BLUE,40223
5241,2014-03-27,DOG,,,BRN TAN,
5242,2014-03-31,CAT,,FEMALE,GRAY,
5243,2014-04-01,DOG,BOX TERRIER,MALE,BRINDLE,
5244,2014-03-30,DOG,,MALE,BLACK,
5245,2014-03-31,DOG,PIT BULL,MALE,BRINDLE,
5246,2014-03-31,DOG,CHICHAUHUA,MALE,,
5247,2014-04-02,DOG,,FEMALE,,
5248,2014-04-03,DOG,,MALE,BLONDE,
5249,2014-03-30,DOG,LABRADOR RETRIV,MALE,,
5250,2014-04-03,DOG,DACHSHUND,MALE,BLK TAN,
5251,2014-04-04,DOG,GOLD RETRIEVER,MALE,BLONDE,
5252,2014-04-05,DOG,ROTTWEILER,MALE,BLACK,
5253,2014-04-04,CAT,,FEMALE,WHITE,
5254,2014-04-06,DOG,,MALE,BLK WHT,40206
5255,2014-04-04,DOG,PIT BULL,MALE,BLACK,
5256,2014-03-31,DOG,,MALE,BLK BRN,40291
5257,2014-04-04,DOG,,MALE,MERL WHT,40215
5258,2014-04-03,CAT,,MALE,BLK,
5259,2014-04-04,DOG,BOXER,FEMALE,WHT BLCK,
5260,2014-04-04,DOG,PIT BULL,FEMALE,WHT BROWN,
5261,2014-04-05,DOG,GERM SHEPHERD,,,
5262,2014-04-07,DOG,,FEMALE,GOLDEN,
5263,2014-03-28,DOG,,MALE,BROWN,40215
5264,2014-04-05,CAT,,MALE,BLONDE,
5265,2014-04-08,DOG,POODLE,MALE,BLACK,
5266,2014-04-09,CAT,,MALE,YELLOW WHI,
5267,2014-04-10,DOG,POODLE,FEMALE,WHITE,
5268,2014-04-11,DOG,,MALE,BLK WHT,
5269,2014-04-13,DOG,CATTLE DOG,MALE,RUST WHIT,
5270,2014-04-13,DOG,PIT BULL,,BRN WHT,40211
5271,2014-04-13,DOG,,MALE,BRINDLE,46733
5272,2014-04-12,DOG,,MALE,WHITE BRN,40216
5273,2014-04-12,DOG,SCHNAUZER,FEMALE,BLK WHT,40222
5274,2014-04-11,DOG,,MALE,CREAM,47129
5275,2014-04-11,DOG,,FEMALE,RUSTY BRN,
5276,2014-04-12,,,,,
5277,2014-04-12,DOG,CHICHAUHUA,,,
5278,2014-04-12,DOG,GERM SHEPHERD,MALE,WHITE,
5279,2014-04-12,DOG,,FEMALE,BRINDLE,
5280,2014-04-12,DOG,,MALE,BRN WHT,
5281,2014-04-13,CAT,,,,40229
5282,2014-04-13,DOG,,,,
5283,2014-04-13,DOG,,MALE,TAN,40215
5284,2014-04-13,CAT,,FEMALE,BLACK,
5285,2014-04-11,DOG,,MALE,FAWN,
5286,2014-04-10,DOG,CHICHAUHUA,FEMALE,,
5287,2014-04-10,DOG,PIT BULL,,,
5288,2014-04-09,DOG,,MALE,BRN TAN,40210
5289,2014-04-09,DOG,AKITA,MALE,BRN BLK,
5290,2014-04-07,DOG,,FEMALE,RED,
5291,2014-04-10,CAT,,MALE,BLK WHITE,
5292,2014-04-14,DOG,ENGLISH BULLDOG,MALE,WHITE,40258
5293,2014-04-11,DOG,PIT BULL,MALE,BLUE,40202
5294,2014-04-11,DOG,PIT BULL,FEMALE,TAN WHITE,
5295,2014-04-13,DOG,,MALE,BRINDLE,40241
5296,2014-04-15,DOG,,,,
5297,2014-04-16,DOG,PIT BULL,,WHITE,40220
5298,2014-04-17,DOG,,MALE,BLACK,
5299,2014-04-17,,,,,
5300,2014-04-17,DOG,,,,
5301,2014-04-17,DOG,PIT BULL,FEMALE,BROWN,
5302,2014-04-18,DOG,,,,40215
5303,2014-04-18,DOG,DACHSHUND,FEMALE,BROWN,40218
5304,2014-04-20,DOG,,FEMALE,TAN,40241
5305,2014-04-19,DOG,GERM SHEPHERD,MALE,BRN BLCK,40272
5306,2014-04-19,DOG,,,,
5307,2014-04-18,DOG,,MALE,BLK WHITE,
5308,2014-04-21,CAT,,,,
5309,2014-04-20,CAT,,FEMALE,BLACK,
5310,2014-04-20,DOG,YORKSHIRE TERRIER,,,
5311,2014-04-22,DOG,,,BLACK,40241
5312,2014-04-22,DOG,AM BULLDOG,MALE,WHITE,40219
5313,2014-04-22,DOG,PIT BULL,MALE,BRN BLK,
5314,2014-04-22,DOG,,,BROWN,40299
5315,2014-04-22,DOG,BASSET HOUND,,MULTICOLOR,
5316,2014-04-21,CAT,,FEMALE,BLK WHTE,
5317,2014-04-21,DOG,,FEMALE,BRN WHT,
5318,2014-04-17,DOG,SCHNAUZER,FEMALE,GRAY BLCK,
5319,2014-04-20,DOG,DOBERMAN,MALE,BLK RED,40241
5320,2014-04-19,DOG,PIT BULL,,BRN WHT,
5321,2014-04-12,DOG,LABRADOR RETRIV,,BLACK,40291
5322,2014-04-18,DOG,CANE CORSO,MALE,BLUE,40215
5323,2014-04-18,DOG,LABRADOR RETRIV,FEMALE,BLACK,
5324,2014-04-23,DOG,CHICHAUHUA,,,40216
5325,2014-04-21,DOG,MALTASE,MALE,WHITE,40076
5326,2014-04-24,DOG,ROTTWEILER,FEMALE,BRN WHT,40211
5327,2014-04-23,DOG,PIT BULL,MALE,RED WHT,40212
5328,2014-04-23,DOG,,FEMALE,BLK WHT,47111
5329,2014-04-19,DOG,DACHSHUND,FEMALE,BLK GRAY,28654
5330,2014-04-23,DOG,AAUST. TERR.,FEMALE,BLK BRN,
5331,2014-04-23,DOG,SHIH TZU,MALE,WHT BLK,
5332,2014-04-27,DOG,SHIH TZU,MALE,,40291
5333,2014-04-27,DOG,LABRADOR RETRIV,MALE,TAN,40229
5334,2014-04-25,DOG,,,BLK GRAY,40245
5335,2014-04-26,DOG,BORDER COLLIE,MALE,,40216
5336,2014-04-26,DOG,,FEMALE,,40212
5337,2014-04-26,CAT,,MALE,ORANGE,
5338,2014-04-26,DOG,,MALE,BLACK,
5339,2014-04-26,CAT,,FEMALE,CALICO,40205
5340,2014-04-26,CAT,,FEMALE,GRAY,
5341,2014-04-25,DOG,SHIH TZU,MALE,WHITE,
5342,2014-04-21,DOG,,FEMALE,,40216
5343,2014-04-27,DOG,BORDER COLLIE,,,
5344,2014-04-26,CAT,,FEMALE,ORANGE,40242
5345,2014-04-26,CAT,,MALE,WHITE,40217
5346,2014-04-25,CAT,,,,40243
5347,2014-04-28,DOG,BORDER COLLIE,MALE,BLK WHT,
5348,2014-04-28,DOG,ENGLISH BULLDOG,MALE,BRN TAN,
5349,2014-04-26,DOG,WEIMARANER,,GRAY,
